X_Wave,Y_Wave,Z_Wave,Scalar_Value
2.7272727272727266,-5.0,-0.19471287487537728,-0.2116358174496669
2.954545454545454,-5.0,-0.15764359172511627,-0.19204030137118558
3.1818181818181817,-5.0,-0.11781747872045314,-0.17340255393511547
3.4090909090909083,-5.0,-0.07585352619178481,-0.15581181946922668
3.6363636363636367,-5.0,-0.032520447016547674,-0.13933042809530755
3.8636363636363633,-5.0,0.01128149211276207,-0.12399614871195419
4.09090909090909,-5.0,0.05454689931379276,-0.10982479034112652
4.318181818181818,-5.0,0.09619898181313855,-0.09681293359412547
4.545454545454545,-5.0,0.13512919055449454,-0.0849406945404771
4.772727272727272,-5.0,0.17024106022826377,-0.0741744421330834
5.0,-5.0,0.20049625055173417,-0.06446940716169215
-5.0,-4.7727272727272725,0.17024106022826394,-0.2182577563587442
-4.7727272727272725,-4.7727272727272725,0.13326206676813088,-0.24150991554238474
-4.545454545454546,-4.7727272727272725,0.09191148798816023,-0.26570735731338785
-4.318181818181818,-4.7727272727272725,0.04738492721182554,-0.2906416562528705
-4.090909090909091,-4.7727272727272725,0.0009124097220548991,-0.31606702745504833
-3.8636363636363638,-4.7727272727272725,-0.04629257313877436,-0.3417024481554205
-3.6363636363636367,-4.7727272727272725,-0.09308072160737346,-0.3672352051626318
-3.409090909090909,-4.7727272727272725,-0.1384091344273347,-0.3923259214418177
-3.1818181818181817,-4.7727272727272725,-0.18137623158380767,-0.4166150555008278
-2.9545454545454546,-4.7727272727272725,-0.2212479633700129,-0.43973079710297625
-2.7272727272727275,-4.7727272727272725,-0.2574743445141784,-0.46129820388870346
-2.5,-4.7727272727272725,-0.28969586064231273,-0.4809493383990004
-2.272727272727273,-4.7727272727272725,-0.3177398175670214,-0.498334077746325
-2.0454545454545454,-4.7727272727272725,-0.3416072155506039,-0.513131184356038
-1.8181818181818183,-4.7727272727272725,-0.3614512053133162,-0.5250591531287486
-1.5909090909090908,-4.7727272727272725,-0.3775485966676223,-0.533886297005538
-1.3636363636363638,-4.7727272727272725,-0.3902662239333577,-0.5394395092646466
-1.1363636363636367,-4.7727272727272725,-0.4000242085528644,-0.5416111568139073
-0.9090909090909092,-4.7727272727272725,-0.40725828734151087,-0.5403636221415123
-0.6818181818181817,-4.7727272727272725,-0.4123833888182014,-0.5357311259710809
-0.45454545454545503,-4.7727272727272725,-0.41576054005172847,-0.5278186248609176
-0.22727272727272751,-4.7727272727272725,-0.41766897815539894,-0.5167977765476758
0.0,-4.7727272727272725,-0.41828503512336357,-0.5029001810952969
0.22727272727272751,-4.7727272727272725,-0.41766897815539894,-0.48640831222571357
0.45454545454545414,-4.7727272727272725,-0.41576054005172847,-0.4676447233187631
0.6818181818181817,-4.7727272727272725,-0.4123833888182014,-0.44696022318056416
0.9090909090909092,-4.7727272727272725,-0.40725828734151087,-0.4247217536904016
1.1363636363636358,-4.7727272727272725,-0.4000242085528644,-0.40130066313935775
1.3636363636363633,-4.7727272727272725,-0.3902662239333577,-0.3770619662543155
1.5909090909090908,-4.7727272727272725,-0.3775485966676223,-0.3523550348175689
1.8181818181818183,-4.7727272727272725,-0.3614512053133162,-0.3275059961179477
2.045454545454545,-4.7727272727272725,-0.3416072155506039,-0.3028119538489443
2.2727272727272725,-4.7727272727272725,-0.3177398175670214,-0.2785370058540352
2.5,-4.7727272727272725,-0.28969586064231273,-0.2549099261798311
2.7272727272727266,-4.7727272727272725,-0.25747434451417867,-0.232123308585475
2.954545454545454,-4.7727272727272725,-0.22124796337001323,-0.21033393234069359
3.1818181818181817,-4.7727272727272725,-0.18137623158380767,-0.18966410247924204
3.4090909090909083,-4.7727272727272725,-0.1384091344273347,-0.17020372783644733
3.6363636363636367,-4.7727272727272725,-0.09308072160737346,-0.1520129236144219
3.8636363636363633,-4.7727272727272725,-0.04629257313877436,-0.13512495459882073
4.09090909090909,-4.7727272727272725,0.0009124097220548991,-0.11954936590881973
4.318181818181818,-4.7727272727272725,0.04738492721182554,-0.10527517737073323
4.545454545454545,-4.7727272727272725,0.09191148798815976,-0.09227404370915664
4.772727272727272,-4.7727272727272725,0.13326206676813063,-0.08050330518079496
5.0,-4.7727272727272725,0.17024106022826394,-0.0699088720925775
-5.0,-4.545454545454546,0.13512919055449477,-0.24511780333941632
-4.7727272727272725,-4.545454545454546,0.09191148798816023,-0.2712647442204287
-4.545454545454546,-4.545454545454546,0.044973398434962834,-0.29847536195158875
-4.318181818181818,-4.545454545454546,-0.004334413723146344,-0.32651337250300366
-4.090909090909091,-4.545454545454546,-0.05465449686637615,-0.3550997180899409
-3.8636363636363638,-4.545454545454546,-0.10467846378221118,-0.3839148636995159
-3.6363636363636367,-4.545454545454546,-0.15319834571069918,-0.41260272850082713
-3.409090909090909,-4.545454545454546,-0.19915113948473612,-0.44077632832182495
-3.1818181818181817,-4.545454545454546,-0.2416546099295855,-0.4680251400110567
-2.9545454545454546,-4.545454545454546,-0.28003287089775436,-0.49392412005887254
-2.7272727272727275,-4.545454545454546,-0.3138307961229858,-0.5180442193675285
-2.5,-4.545454545454546,-0.34281687920757237,-0.5399641356692154
-2.272727272727273,-4.545454545454546,-0.366974742399047,-0.5592829384986714
-2.0454545454545454,-4.545454545454546,-0.3864840577897563,-0.5756330946550492
-1.8181818181818183,-4.545454545454546,-0.4016921645402555,-0.5886933231926559
-1.5909090909090908,-4.545454545454546,-0.41307811631601155,-0.598200629499076
-1.3636363636363638,-4.545454545454546,-0.4212112524778726,-0.6039608218111036
-1.1363636363636367,-4.545454545454546,-0.4267066373920131,-0.6058568156307249
-0.9090909090909092,-4.545454545454546,-0.43017984264275955,-0.6038540956070537
-0.6818181818181817,-4.545454545454546,-0.43220355103693314,-0.5980028391466248
-0.45454545454545503,-4.545454545454546,-0.43326833943120036,-0.5884364106636425
-0.22727272727272751,-4.545454545454546,-0.43374975617136996,-0.5753661967323559
0.0,-4.545454545454546,-0.43388346077600903,-0.5590730436429768
0.22727272727272751,-4.545454545454546,-0.43374975617136996,-0.5398958424066284
0.45454545454545414,-4.545454545454546,-0.43326833943120036,-0.5182180405034406
0.6818181818181817,-4.545454545454546,-0.43220355103693314,-0.4944530083244778
0.9090909090909092,-4.545454545454546,-0.43017984264275955,-0.4690292294029886
1.1363636363636358,-4.545454545454546,-0.42670663739201314,-0.4423762152663493
1.3636363636363633,-4.545454545454546,-0.4212112524778726,-0.41491188629907694
1.5909090909090908,-4.545454545454546,-0.41307811631601155,-0.3870319423115517
1.8181818181818183,-4.545454545454546,-0.4016921645402555,-0.35910150928317025
2.045454545454545,-4.545454545454546,-0.3864840577897563,-0.3314491273523824
2.2727272727272725,-4.545454545454546,-0.366974742399047,-0.3043629649104746
2.5,-4.545454545454546,-0.34281687920757237,-0.27808901723472423
2.7272727272727266,-4.545454545454546,-0.31383079612298603,-0.2528309763067268
2.954545454545454,-4.545454545454546,-0.28003287089775436,-0.22875143369311945
3.1818181818181817,-4.545454545454546,-0.2416546099295855,-0.2059740886449953
3.4090909090909083,-4.545454545454546,-0.19915113948473642,-0.18458666613257707
3.6363636363636367,-4.545454545454546,-0.15319834571069918,-0.1646442932223526
3.8636363636363633,-4.545454545454546,-0.10467846378221118,-0.14617312865233686
4.09090909090909,-4.545454545454546,-0.05465449686637615,-0.1291740842544737
4.318181818181818,-4.545454545454546,-0.004334413723146344,-0.1136265151410103
4.545454545454545,-4.545454545454546,0.044973398434962564,-0.0994917873171963
4.772727272727272,-4.545454545454546,0.09191148798815976,-0.08671665680211581
5.0,-4.545454545454546,0.13512919055449477,-0.07523641425846221
-5.0,-4.318181818181818,0.09619898181313855,-0.27396407483642066
-4.7727272727272725,-4.318181818181818,0.04738492721182554,-0.3032335941825351
-4.545454545454546,-4.318181818181818,-0.004334413723146344,-0.33369645896301725
-4.318181818181818,-4.318181818181818,-0.05745739609009813,-0.3650862660107006
-4.090909090909091,-4.318181818181818,-0.11050698072460438,-0.3970878038523
-3.8636363636363638,-4.318181818181818,-0.16209142291804737,-0.42933948659671417
-3.6363636363636367,-4.318181818181818,-0.21095917029532563,-0.4614376489694094
-3.409090909090909,-4.318181818181818,-0.2560455061173196,-0.49294280848969246
-3.1818181818181817,-4.318181818181818,-0.2965089007046729,-0.5233879311201679
-2.9545454545454546,-4.318181818181818,-0.3317555544330693,-0.5522886510978212
-2.7272727272727275,-4.318181818181818,-0.361451205313316,-0.5791552941349655
-2.5,-4.318181818181818,-0.38551990379150936,-0.6035064367843619
-2.272727272727273,-4.318181818181818,-0.4041300964866085,-0.62488360619015
-2.0454545454545454,-4.318181818181818,-0.41766897815539883,-0.6428665890093752
-1.8181818181818183,-4.318181818181818,-0.42670663739201314,-0.6570886850339492
-1.5909090909090908,-4.318181818181818,-0.43195200914728765,-0.6672511237095288
-1.3636363636363638,-4.318181818181818,-0.4342030326851928,-0.6731357790383669
-1.1363636363636367,-4.318181818181818,-0.4342936786753685,-0.6746152927794494
-0.9090909090909092,-4.318181818181818,-0.43304064123520547,-0.6716597704698979
-0.6818181818181817,-4.318181818181818,-0.4311924838506371,-0.6643393675417627
-0.45454545454545503,-4.318181818181818,-0.429383882961596,-0.6528223393028206
-0.22727272727272751,-4.318181818181818,-0.4280973370643983,-0.6373684751873304
0.0,-4.318181818181818,-0.427634316288533,-0.618318238241373
0.22727272727272751,-4.318181818181818,-0.4280973370643983,-0.5960783294099359
0.45454545454545414,-4.318181818181818,-0.429383882961596,-0.5711047277739004
0.6818181818181817,-4.318181818181818,-0.4311924838506371,-0.5438844641123031
0.9090909090909092,-4.318181818181818,-0.43304064123520547,-0.5149174306701934
1.1363636363636358,-4.318181818181818,-0.4342936786753685,-0.48469941269684585
1.3636363636363633,-4.318181818181818,-0.4342030326851928,-0.45370727847311754
1.5909090909090908,-4.318181818181818,-0.43195200914728765,-0.4223869387705333
1.8181818181818183,-4.318181818181818,-0.42670663739201314,-0.39114434586312524
2.045454545454545,-4.318181818181818,-0.41766897815539894,-0.3603394997640141
2.2727272727272725,-4.318181818181818,-0.4041300964866085,-0.33028319988705185
2.5,-4.318181818181818,-0.38551990379150936,-0.30123613673592164
2.7272727272727266,-4.318181818181818,-0.3614512053133162,-0.2734098551117306
2.954545454545454,-4.318181818181818,-0.3317555544330693,-0.24696912084618614
3.1818181818181817,-4.318181818181818,-0.2965089007046729,-0.22203526604043017
3.4090909090909083,-4.318181818181818,-0.25604550611731985,-0.1986901532299292
3.6363636363636367,-4.318181818181818,-0.21095917029532563,-0.17698047109628626
3.8636363636363633,-4.318181818181818,-0.16209142291804737,-0.15692214284649134
4.09090909090909,-4.318181818181818,-0.11050698072460438,-0.13850468749891615
4.318181818181818,-4.318181818181818,-0.05745739609009813,-0.12169542200356687
4.545454545454545,-4.318181818181818,-0.004334413723146627,-0.10644342868099674
4.772727272727272,-4.318181818181818,0.047384927211825266,-0.0926832394410687
5.0,-4.318181818181818,0.09619898181313855,-0.08033820764816968
-5.0,-4.090909090909091,0.05454689931379276,-0.3047393144899707
-4.7727272727272725,-4.090909090909091,0.0009124097220548991,-0.3373575625907538
-4.545454545454546,-4.090909090909091,-0.05465449686637615,-0.37131098542668095
-4.318181818181818,-4.090909090909091,-0.11050698072460438,-0.4063009331745242
-4.090909090909091,-4.090909090909091,-0.1650577011486052,-0.44197325596098863
-3.8636363636363638,-4.090909090909091,-0.21684424587208526,-0.4779208161046994
-3.6363636363636367,-4.090909090909091,-0.2645873929399491,-0.513688101187377
-3.409090909090909,-4.090909090909091,-0.3072395902592648,-0.5487780817167668
-3.1818181818181817,-4.090909090909091,-0.34402152148593607,-0.5826613855185171
-2.9545454545454546,-4.090909090909091,-0.3744452091028707,-0.6147877706240796
-2.7272727272727275,-4.090909090909091,-0.3983227585743635,-0.644599767896033
-2.5,-4.090909090909091,-0.41576054005172847,-0.671548233083063
-2.272727272727273,-4.090909090909091,-0.4271393031361789,-0.6951093959836913
-2.0454545454545454,-4.090909090909091,-0.4330813922860184,-0.714802825358639
-1.8181818181818183,-4.090909090909091,-0.4344068435204367,-0.7302095504813544
-1.5909090909090908,-4.090909090909091,-0.43208066791168914,-0.7409894091735881
-1.3636363636363638,-4.090909090909091,-0.42715403901240606,-0.7468965520352173
-1.1363636363636367,-4.090909090909091,-0.42070238031968504,-0.7477919561456672
-0.9090909090909092,-4.090909090909091,-0.41376348199190904,-0.7436518266007884
-0.6818181818181817,-4.090909090909091,-0.4072787571691974,-0.7345709255283679
-0.45454545454545503,-4.090909090909091,-0.40204057855894426,-0.7207601849257863
-0.22727272727272751,-4.090909090909091,-0.3986483238252157,-0.7025384220743992
0.0,-4.090909090909091,-0.3974753189884727,-0.6803185366699442
0.22727272727272751,-4.090909090909091,-0.3986483238252157,-0.6545891430941657
0.45454545454545414,-4.090909090909091,-0.40204057855894426,-0.625893075105217
0.6818181818181817,-4.090909090909091,-0.4072787571691974,-0.5948044968407387
0.9090909090909092,-4.090909090909091,-0.41376348199190904,-0.5619064040953253
1.1363636363636358,-4.090909090909091,-0.42070238031968504,-0.5277701010448477
1.3636363636363633,-4.090909090909091,-0.42715403901240606,-0.4929378447687734
1.5909090909090908,-4.090909090909091,-0.43208066791168914,-0.45790935576455255
1.8181818181818183,-4.090909090909091,-0.4344068435204367,-0.42313239799051366
2.045454545454545,-4.090909090909091,-0.4330813922860184,-0.3889972181818244
2.2727272727272725,-4.090909090909091,-0.427139303136179,-0.3558343472161932
2.5,-4.090909090909091,-0.41576054005172847,-0.32391511509661747
2.7272727272727266,-4.090909090909091,-0.39832275857436367,-0.29345419667889544
2.954545454545454,-4.090909090909091,-0.3744452091028707,-0.2646135541331619
3.1818181818181817,-4.090909090909091,-0.34402152148593607,-0.23750723854552488
3.4090909090909083,-4.090909090909091,-0.307239590259265,-0.2122066270119952
3.6363636363636367,-4.090909090909091,-0.2645873929399491,-0.1887457821507405
3.8636363636363633,-4.090909090909091,-0.21684424587208526,-0.1671267163487129
4.09090909090909,-4.090909090909091,-0.1650577011486052,-0.14732441865366291
4.318181818181818,-4.090909090909091,-0.11050698072460438,-0.12929155817669194
4.545454545454545,-4.090909090909091,-0.05465449686637615,-0.1129628169177336
4.772727272727272,-4.090909090909091,0.0009124097220548991,-0.09825883077311433
5.0,-4.090909090909091,0.05454689931379276,-0.08508973380771767
-5.0,-3.8636363636363638,0.01128149211276207,-0.33735034686615306
-4.7727272727272725,-3.8636363636363638,-0.04629257313877436,-0.3735386559759414
-4.545454545454546,-3.8636363636363638,-0.10467846378221118,-0.4112171248282632
-4.318181818181818,-3.8636363636363638,-0.16209142291804737,-0.45005295756809405
-4.090909090909091,-3.8636363636363638,-0.21684424587208526,-0.48965048257541904
-3.8636363636363638,-3.8636363636363638,-0.26741731889043385,-0.5295536581698539
-3.6363636363636367,-3.8636363636363638,-0.3125200424887646,-0.5692509259483223
-3.409090909090909,-3.8636363636363638,-0.3511408779075033,-0.6081826017025186
-3.1818181818181817,-3.8636363636363638,-0.3825837971581838,-0.6457509238084489
-2.9545454545454546,-3.8636363636363638,-0.4064895622084274,-0.6813327880236638
-2.7272727272727275,-3.8636363636363638,-0.4228409765734054,-0.7142950824349172
-2.5,-3.8636363636363638,-0.43195200914728765,-0.7440123931513661
-2.272727272727273,-3.8636363636363638,-0.4344414498590579,-0.7698866770666941
-2.0454545454545454,-3.8636363636363638,-0.4311924838506371,-0.7913682919253856
-1.8181818181818183,-3.8636363636363638,-0.42330023106086706,-0.8079775409683321
-1.5909090909090908,-3.8636363636363638,-0.4120098602213577,-0.81932564442832
-1.3636363636363638,-3.8636363636363638,-0.3986483238252157,-0.8251338222129205
-1.1363636363636367,-3.8636363636363638,-0.3845530530012316,-0.8252490071661799
-0.9090909090909092,-3.8636363636363638,-0.3710010846653954,-0.8196546665448861
-0.6818181818181817,-3.8636363636363638,-0.35914206160120693,-0.8084753545220206
-0.45454545454545503,-3.8636363636363638,-0.3499383508317855,-0.791973997785482
-0.22727272727272751,-3.8636363636363638,-0.34411517612813364,-0.7705415343350951
0.0,-3.8636363636363638,-0.34212317339271264,-0.7446793229724262
0.22727272727272751,-3.8636363636363638,-0.34411517612813364,-0.7149755902809691
0.45454545454545414,-3.8636363636363638,-0.34993835083178537,-0.6820779115850512
0.6818181818181817,-3.8636363636363638,-0.35914206160120693,-0.6466641663731546
0.9090909090909092,-3.8636363636363638,-0.3710010846653954,-0.6094144634757961
1.1363636363636358,-3.8636363636363638,-0.38455305300123144,-0.57098619437263
1.3636363636363633,-3.8636363636363638,-0.3986483238252157,-0.5319937429556444
1.5909090909090908,-3.8636363636363638,-0.4120098602213577,-0.4929936184815355
1.8181818181818183,-3.8636363636363638,-0.42330023106086706,-0.4544750530000279
2.045454545454545,-3.8636363636363638,-0.4311924838506371,-0.41685553972868006
2.2727272727272725,-3.8636363636363638,-0.4344414498590579,-0.38048044213453197
2.5,-3.8636363636363638,-0.43195200914728765,-0.345625669328696
2.7272727272727266,-3.8636363636363638,-0.4228409765734054,-0.3125024448977216
2.954545454545454,-3.8636363636363638,-0.4064895622084274,-0.28126333106310414
3.1818181818181817,-3.8636363636363638,-0.3825837971581838,-0.2520088501363083
3.4090909090909083,-3.8636363636363638,-0.3511408779075035,-0.22479422774323327
3.6363636363636367,-3.8636363636363638,-0.3125200424887646,-0.19963594172039906
3.8636363636363633,-3.8636363636363638,-0.26741731889043385,-0.17651788605661797
4.09090909090909,-3.8636363636363638,-0.21684424587208526,-0.15539704987799327
4.318181818181818,-3.8636363636363638,-0.16209142291804737,-0.13620867187511146
4.545454545454545,-3.8636363636363638,-0.10467846378221148,-0.11887086752358962
4.772727272727272,-3.8636363636363638,-0.04629257313877436,-0.10328874677829991
5.0,-3.8636363636363638,0.01128149211276207,-0.08935804944224472
-5.0,-3.6363636363636367,-0.032520447016547674,-0.3716655823217413
-4.7727272727272725,-3.6363636363636367,-0.09308072160737346,-0.41163698800294873
-4.545454545454546,-3.6363636363636367,-0.15319834571069918,-0.4532678040839425
-4.318181818181818,-3.6363636363636367,-0.21095917029532563,-0.4961895311291341
-4.090909090909091,-3.6363636363636367,-0.2645873929399491,-0.5399627238197993
-3.8636363636363638,-3.6363636363636367,-0.3125200424887646,-0.5840793755547599
-3.6363636363636367,-3.6363636363636367,-0.35347134357270993,-0.627967895152628
-3.409090909090909,-3.6363636363636367,-0.3864840577897563,-0.6710009196973395
-3.1818181818181817,-3.6363636363636367,-0.4109655000469913,-0.712506143880242
-2.9545454545454546,-3.6363636363636367,-0.42670663739201314,-0.7517802609472866
-2.7272727272727275,-3.6363636363636367,-0.43388346077600903,-0.7881059980392772
-2.5,-3.6363636363636367,-0.43304064123520547,-0.8207720818044127
-2.272727272727273,-3.6363636363636367,-0.42505830275293666,-0.8490957797702936
-2.0454545454545454,-3.6363636363636367,-0.41110352632306485,-0.8724474209119415
-1.8181818181818183,-3.6363636363636367,-0.3925689069720951,-0.8902760020576379
-1.5909090909090908,-3.6363636363636367,-0.3710010846653955,-0.9021346443241175
-1.3636363636363638,-3.6363636363636367,-0.34802263308893616,-0.9077043060829287
-1.1363636363636367,-3.6363636363636367,-0.32525099556297354,-0.9068138462377543
-0.9090909090909092,-3.6363636363636367,-0.3042182904693139,-0.8994543560511254
-0.6818181818181817,-3.6363636363636367,-0.28629576326095546,-0.8857857520800391
-0.45454545454545503,-3.6363636363636367,-0.2726264404176205,-0.8661340490651187
-0.22727272727272751,-3.6363636363636367,-0.2640691529134573,-0.8409785532492328
0.0,-3.6363636363636367,-0.2611565609522319,-0.8109293693250442
0.22727272727272751,-3.6363636363636367,-0.2640691529134573,-0.7766969049305874
0.45454545454545414,-3.6363636363636367,-0.2726264404176203,-0.7390561963775961
0.6818181818181817,-3.6363636363636367,-0.28629576326095546,-0.6988095731256864
0.9090909090909092,-3.6363636363636367,-0.3042182904693139,-0.6567512381956101
1.1363636363636358,-3.6363636363636367,-0.32525099556297343,-0.6136367644947497
1.3636363636363633,-3.6363636363636367,-0.34802263308893616,-0.5701594757700919
1.5909090909090908,-3.6363636363636367,-0.3710010846653955,-0.5269344856965641
1.8181818181818183,-3.6363636363636367,-0.3925689069720951,-0.4844900942308114
2.045454545454545,-3.6363636363636367,-0.41110352632306485,-0.443265476682503
2.2727272727272725,-3.6363636363636367,-0.4250583027529366,-0.4036132101107907
2.5,-3.6363636363636367,-0.43304064123520547,-0.3658051193356786
2.7272727272727266,-3.6363636363636367,-0.4338834607760091,-0.33004008924667666
2.954545454545454,-3.6363636363636367,-0.42670663739201314,-0.2964527699497879
3.1818181818181817,-3.6363636363636367,-0.4109655000469913,-0.2651224068689415
3.4090909090909083,-3.6363636363636367,-0.3864840577897565,-0.23608130231009206
3.6363636363636367,-3.6363636363636367,-0.35347134357270993,-0.20932263171754267
3.8636363636363633,-3.6363636363636367,-0.3125200424887646,-0.1848074921139616
4.09090909090909,-3.6363636363636367,-0.2645873929399491,-0.16247115951831823
4.318181818181818,-3.6363636363636367,-0.21095917029532563,-0.1422285889365616
4.545454545454545,-3.6363636363636367,-0.15319834571069949,-0.1239792176392373
4.772727272727272,-3.6363636363636367,-0.09308072160737375,-0.10761114077410504
5.0,-3.6363636363636367,-0.032520447016547674,-0.09300472613112626
-5.0,-3.409090909090909,-0.07585352619178481,-0.4075130882438
-4.7727272727272725,-3.409090909090909,-0.1384091344273347,-0.4514685524755798
-4.545454545454546,-3.409090909090909,-0.19915113948473612,-0.4972681633597779
-4.318181818181818,-3.409090909090909,-0.2560455061173196,-0.5445066340897398
-4.090909090909091,-3.409090909090909,-0.3072395902592648,-0.592698981376376
-3.8636363636363638,-3.409090909090909,-0.3511408779075033,-0.6412826424661091
-3.6363636363636367,-3.409090909090909,-0.3864840577897563,-0.6896224133138076
-3.409090909090909,-3.409090909090909,-0.41238338881820136,-0.7370185118637333
-3.1818181818181817,-3.409090909090909,-0.42836798525347636,-0.7827180189387104
-2.9545454545454546,-3.409090909090909,-0.434398415431095,-0.8259298782850292
-2.7272727272727275,-3.409090909090909,-0.430863858560086,-0.8658435394201779
-2.5,-3.409090909090909,-0.41855994959841225,-0.9016511902505107
-2.272727272727273,-3.409090909090909,-0.39864832382521587,-0.932573334317046
-2.0454545454545454,-3.409090909090909,-0.37259970981618745,-0.957887199944834
-1.8181818181818183,-3.409090909090909,-0.34212317339271264,-0.9769571070340181
-1.5909090909090908,-3.409090909090909,-0.30908475082691356,-0.9892654551346138
-1.3636363636363638,-3.409090909090909,-0.2754191976068624,-0.994442455486679
-1.1363636363636367,-3.409090909090909,-0.2430388966416207,-0.9922921798690324
-0.9090909090909092,-3.409090909090909,-0.2137441020065585,-0.9828120737128206
-0.6818181818181817,-3.409090909090909,-0.18913863484365007,-0.9662029714395272
-0.45454545454545503,-3.409090909090909,-0.1705548993509682,-0.9428670651058807
-0.22727272727272751,-3.409090909090909,-0.15899166019097694,-0.9133923489678764
0.0,-3.409090909090909,-0.15506743763382563,-0.8785237508515421
0.22727272727272751,-3.409090909090909,-0.15899166019097694,-0.8391231782025026
0.45454545454545414,-3.409090909090909,-0.1705548993509682,-0.7961225542124852
0.6818181818181817,-3.409090909090909,-0.18913863484365007,-0.7504750542191498
0.9090909090909092,-3.409090909090909,-0.2137441020065585,-0.7031098172303056
1.1363636363636358,-3.409090909090909,-0.2430388966416207,-0.6548943989535051
1.3636363636363633,-3.409090909090909,-0.2754191976068624,-0.6066075027381649
1.5909090909090908,-3.409090909090909,-0.30908475082691356,-0.5589226113265603
1.8181818181818183,-3.409090909090909,-0.34212317339271264,-0.5124015389108345
2.045454545454545,-3.409090909090909,-0.37259970981618745,-0.46749591424733367
2.2727272727272725,-3.409090909090909,-0.3986483238252157,-0.42455423085151867
2.5,-3.409090909090909,-0.41855994959841225,-0.38383222279711715
2.7272727272727266,-3.409090909090909,-0.43086385856008597,-0.3455047379520411
2.954545454545454,-3.409090909090909,-0.434398415431095,-0.30967779471941864
3.1818181818181817,-3.409090909090909,-0.42836798525347636,-0.2763999928538428
3.4090909090909083,-3.409090909090909,-0.4123833888182014,-0.24567283728791128
3.6363636363636367,-3.409090909090909,-0.3864840577897563,-0.21745980869362386
3.8636363636363633,-3.409090909090909,-0.3511408779075033,-0.1916941869796427
4.09090909090909,-3.409090909090909,-0.307239590259265,-0.16828572735238595
4.318181818181818,-3.409090909090909,-0.2560455061173196,-0.1471263276298817
4.545454545454545,-3.409090909090909,-0.19915113948473673,-0.12809483109462416
4.772727272727272,-3.409090909090909,-0.13840913442733502,-0.11106109680268532
5.0,-3.409090909090909,-0.07585352619178481,-0.09588944930534672
-5.0,-3.1818181818181817,-0.11781747872045314,-0.44467933639618845
-4.7727272727272725,-3.1818181818181817,-0.18137623158380767,-0.49280368146927694
-4.545454545454546,-3.1818181818181817,-0.2416546099295855,-0.5429737029730213
-4.318181818181818,-3.1818181818181817,-0.2965089007046729,-0.5947468646207292
-4.090909090909091,-3.1818181818181817,-0.34402152148593607,-0.6475915505775459
-3.8636363636363638,-3.1818181818181817,-0.3825837971581838,-0.7008887371086869
-3.6363636363636367,-3.1818181818181817,-0.4109655000469913,-0.7539366822435333
-3.409090909090909,-3.1818181818181817,-0.42836798525347636,-0.8059589987501193
-3.1818181818181817,-3.1818181818181817,-0.4344584750476967,-0.8561164427710173
-2.9545454545454546,-3.1818181818181817,-0.42938388296159596,-0.9035227042422473
-2.7272727272727275,-3.1818181818181817,-0.41376348199190904,-0.9472644175741881
-2.5,-3.1818181818181817,-0.38866067068722354,-0.9864255064969965
